review_id,review_date,product_id,source,rating,review_text,sentiment_label,primary_aspect,verified_purchase,helpful_votes
RV00895,2024-02-06,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,7
RV00896,2025-07-05,P001,Retail Survey,3,An ordinary experience with the PulseBottle Pro. The build quality is okay for the price.,neutral,build quality,1,0
RV00897,2024-02-18,P001,MarketPulse Store,4,The PulseBottle Pro feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,7
RV00898,2025-06-12,P002,Marketplace,5,The SonicWave Lite feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,9
RV00899,2025-10-14,P001,Support Follow-up,5,"I have used the PulseBottle Pro for several weeks. Great temperature retention, simple setup, and helpful service.",positive,temperature retention,1,7
RV00900,2025-01-22,P001,Support Follow-up,3,An ordinary experience with the PulseBottle Pro. The price is okay for the price.,neutral,price,1,0
RV00901,2025-10-15,P001,Retail Survey,5,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,0,1
RV00902,2024-04-06,P001,Marketplace,3,An ordinary experience with the PulseBottle Pro. The temperature retention is okay for the price.,neutral,temperature retention,1,8
RV00903,2024-11-19,P004,Support Follow-up,5,"I have used the AeroRun Flex for several weeks. Great sole quality, simple setup, and helpful service.",positive,sole quality,0,14
RV00904,2024-06-30,P001,MarketPulse Store,3,The PulseBottle Pro is fine for regular use. The lid seal matches the listed specifications.,neutral,lid seal,1,13
RV00905,2024-07-31,P004,MarketPulse Store,4,"I have used the AeroRun Flex for several weeks. Great price, simple setup, and helpful service.",positive,price,0,2
RV00906,2024-01-29,P002,MarketPulse Store,1,"Bad experience. The SonicWave Lite has weak price, confusing setup, and unhelpful service.",negative,price,0,6
RV00907,2024-05-12,P003,MarketPulse Store,5,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,1,3
RV00908,2025-07-29,P002,Support Follow-up,5,The SonicWave Lite feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,16
RV00909,2024-10-11,P001,MarketPulse Store,5,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,1,9
RV00910,2024-06-10,P004,Marketplace,1,The AeroRun Flex costs too much for this level of fit. I requested a return.,negative,fit,1,7
RV00911,2025-08-01,P002,MarketPulse Store,3,"I received the SonicWave Lite. It works as described, although the sound quality is neither great nor poor.",neutral,sound quality,1,0
RV00912,2025-11-25,P001,Retail Survey,4,The PulseBottle Pro feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,11
RV00913,2024-10-15,P004,MarketPulse Store,5,The AeroRun Flex feels reliable and the sole quality is excellent. Delivery was quick and I would recommend it.,positive,sole quality,0,13
RV00914,2025-10-17,P001,Marketplace,3,An ordinary experience with the PulseBottle Pro. The lid seal is okay for the price.,neutral,lid seal,0,0
RV00915,2025-03-19,P003,MarketPulse Store,5,The FitTrack Neo feels reliable and the battery is excellent. Delivery was quick and I would recommend it.,positive,battery,0,7
RV00916,2024-08-22,P004,Retail Survey,4,The AeroRun Flex feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,1
RV00917,2025-12-14,P003,MarketPulse Store,5,Excellent purchase. The FitTrack Neo has strong display and arrived in perfect condition.,positive,display,1,10
RV00918,2025-10-04,P002,Marketplace,1,The SonicWave Lite disappointed me. The battery is poor and support took too long to respond.,negative,battery,1,14
RV00919,2024-10-15,P002,MarketPulse Store,4,"I have used the SonicWave Lite for several weeks. Great sound quality, simple setup, and helpful service.",positive,sound quality,1,0
RV00920,2024-04-23,P003,Marketplace,1,The FitTrack Neo disappointed me. The battery is poor and support took too long to respond.,negative,battery,1,1
RV00921,2025-08-24,P003,Retail Survey,5,The FitTrack Neo feels reliable and the fitness tracking is excellent. Delivery was quick and I would recommend it.,positive,fitness tracking,1,4
RV00922,2025-02-11,P002,Marketplace,1,Not satisfied with the SonicWave Lite. The battery failed within a few days and delivery was delayed.,negative,battery,0,6
RV00923,2024-04-29,P002,Marketplace,5,Excellent purchase. The SonicWave Lite has strong comfort and arrived in perfect condition.,positive,comfort,1,21
RV00924,2025-08-31,P004,Retail Survey,5,"I have used the AeroRun Flex for several weeks. Great fit, simple setup, and helpful service.",positive,fit,1,7
RV00925,2025-09-06,P003,Retail Survey,4,The FitTrack Neo feels reliable and the display is excellent. Delivery was quick and I would recommend it.,positive,display,1,0
RV00926,2025-04-01,P002,Support Follow-up,5,Excellent purchase. The SonicWave Lite has strong sound quality and arrived in perfect condition.,positive,sound quality,1,0
RV00927,2024-01-07,P001,Support Follow-up,5,Excellent purchase. The PulseBottle Pro has strong build quality and arrived in perfect condition.,positive,build quality,1,3
RV00928,2025-09-12,P001,Support Follow-up,5,Very happy with the PulseBottle Pro. The lid seal exceeded my expectations and the price feels fair.,positive,lid seal,0,5
RV00929,2025-07-21,P003,MarketPulse Store,4,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,1,0
RV00930,2025-10-31,P001,Support Follow-up,2,The PulseBottle Pro disappointed me. The lid seal is poor and support took too long to respond.,negative,lid seal,1,16
RV00931,2024-06-03,P001,Retail Survey,5,Excellent purchase. The PulseBottle Pro has strong temperature retention and arrived in perfect condition.,positive,temperature retention,1,10
RV00932,2024-04-25,P004,MarketPulse Store,1,Not satisfied with the AeroRun Flex. The fit failed within a few days and delivery was delayed.,negative,fit,1,12
RV00933,2024-01-17,P004,Support Follow-up,5,The AeroRun Flex feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,14
RV00934,2024-01-25,P002,MarketPulse Store,5,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,10
RV00935,2024-05-01,P004,Retail Survey,3,The AeroRun Flex is acceptable. The sole quality is average and delivery took the expected time.,neutral,sole quality,0,9
RV00936,2024-04-25,P004,Support Follow-up,5,"I have used the AeroRun Flex for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,19
RV00937,2025-06-21,P001,Support Follow-up,5,Excellent purchase. The PulseBottle Pro has strong lid seal and arrived in perfect condition.,positive,lid seal,1,11
RV00938,2024-01-25,P001,Retail Survey,5,"I have used the PulseBottle Pro for several weeks. Great temperature retention, simple setup, and helpful service.",positive,temperature retention,1,0
RV00939,2024-01-10,P001,Marketplace,5,Very happy with the PulseBottle Pro. The temperature retention exceeded my expectations and the price feels fair.,positive,temperature retention,1,17
RV00940,2025-08-05,P001,Support Follow-up,4,Very happy with the PulseBottle Pro. The lid seal exceeded my expectations and the price feels fair.,positive,lid seal,1,13
RV00941,2024-09-08,P002,Retail Survey,3,An ordinary experience with the SonicWave Lite. The comfort is okay for the price.,neutral,comfort,1,5
RV00942,2025-04-29,P004,MarketPulse Store,4,The AeroRun Flex feels reliable and the fit is excellent. Delivery was quick and I would recommend it.,positive,fit,0,7
RV00943,2025-10-13,P001,Marketplace,3,The PulseBottle Pro is acceptable. The lid seal is average and delivery took the expected time.,neutral,lid seal,1,15
RV00944,2024-06-07,P004,Marketplace,5,Excellent purchase. The AeroRun Flex has strong comfort and arrived in perfect condition.,positive,comfort,1,13
RV00945,2025-04-06,P003,Marketplace,5,"I have used the FitTrack Neo for several weeks. Great battery, simple setup, and helpful service.",positive,battery,1,4
RV00946,2025-11-04,P003,Support Follow-up,5,"I have used the FitTrack Neo for several weeks. Great price, simple setup, and helpful service.",positive,price,0,0
RV00947,2024-12-14,P004,Retail Survey,4,Very happy with the AeroRun Flex. The sole quality exceeded my expectations and the price feels fair.,positive,sole quality,1,18
RV00948,2024-10-08,P002,Support Follow-up,4,Excellent purchase. The SonicWave Lite has strong sound quality and arrived in perfect condition.,positive,sound quality,1,3
RV00949,2025-05-19,P002,Marketplace,5,Very happy with the SonicWave Lite. The price exceeded my expectations and the price feels fair.,positive,price,0,3
RV00950,2025-01-28,P004,Marketplace,2,"Bad experience. The AeroRun Flex has weak comfort, confusing setup, and unhelpful service.",negative,comfort,1,12
RV00951,2024-04-15,P003,Support Follow-up,3,The FitTrack Neo is fine for regular use. The battery matches the listed specifications.,neutral,battery,0,2
RV00952,2025-07-06,P004,Marketplace,1,"Bad experience. The AeroRun Flex has weak comfort, confusing setup, and unhelpful service.",negative,comfort,1,4
RV00953,2025-04-16,P001,MarketPulse Store,3,"I received the PulseBottle Pro. It works as described, although the temperature retention is neither great nor poor.",neutral,temperature retention,1,0
RV00954,2025-07-28,P001,Support Follow-up,4,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,1,1
RV00955,2025-12-30,P002,Marketplace,2,Not satisfied with the SonicWave Lite. The price failed within a few days and delivery was delayed.,negative,price,0,0
RV00956,2025-09-27,P004,MarketPulse Store,4,Very happy with the AeroRun Flex. The fit exceeded my expectations and the price feels fair.,positive,fit,1,0
RV00957,2025-04-24,P002,MarketPulse Store,5,The SonicWave Lite feels reliable and the battery is excellent. Delivery was quick and I would recommend it.,positive,battery,1,3
RV00958,2025-01-19,P004,MarketPulse Store,3,"I received the AeroRun Flex. It works as described, although the price is neither great nor poor.",neutral,price,1,13
RV00959,2024-08-31,P004,Marketplace,1,The AeroRun Flex disappointed me. The fit is poor and support took too long to respond.,negative,fit,1,2
RV00960,2024-05-23,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,1
RV00961,2024-09-06,P002,Retail Survey,3,The SonicWave Lite is fine for regular use. The comfort matches the listed specifications.,neutral,comfort,1,0
RV00962,2024-03-14,P002,Support Follow-up,1,The SonicWave Lite disappointed me. The price is poor and support took too long to respond.,negative,price,1,5
RV00963,2024-09-30,P001,Marketplace,2,The PulseBottle Pro costs too much for this level of temperature retention. I requested a return.,negative,temperature retention,1,0
RV00964,2024-06-05,P004,Retail Survey,4,The AeroRun Flex feels reliable and the sole quality is excellent. Delivery was quick and I would recommend it.,positive,sole quality,0,7
RV00965,2024-06-15,P003,Marketplace,3,The FitTrack Neo is acceptable. The fitness tracking is average and delivery took the expected time.,neutral,fitness tracking,1,6
RV00966,2024-09-27,P004,MarketPulse Store,3,An ordinary experience with the AeroRun Flex. The sole quality is okay for the price.,neutral,sole quality,1,8
RV00967,2024-10-03,P001,Support Follow-up,1,The PulseBottle Pro disappointed me. The temperature retention is poor and support took too long to respond.,negative,temperature retention,0,12
RV00968,2024-08-15,P001,Retail Survey,5,The PulseBottle Pro feels reliable and the build quality is excellent. Delivery was quick and I would recommend it.,positive,build quality,1,5
RV00969,2025-09-11,P004,Support Follow-up,5,Very happy with the AeroRun Flex. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,12
RV00970,2024-01-25,P003,Support Follow-up,5,Excellent purchase. The FitTrack Neo has strong battery and arrived in perfect condition.,positive,battery,1,0
RV00971,2024-09-05,P001,MarketPulse Store,2,"Bad experience. The PulseBottle Pro has weak temperature retention, confusing setup, and unhelpful service.",negative,temperature retention,1,1
RV00972,2024-04-15,P004,MarketPulse Store,3,The AeroRun Flex is acceptable. The sole quality is average and delivery took the expected time.,neutral,sole quality,0,11
RV00973,2025-08-07,P002,Support Follow-up,5,"I have used the SonicWave Lite for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,4
RV00974,2024-06-23,P003,Support Follow-up,4,"I have used the FitTrack Neo for several weeks. Great price, simple setup, and helpful service.",positive,price,1,2
RV00975,2024-03-29,P004,MarketPulse Store,1,"Bad experience. The AeroRun Flex has weak comfort, confusing setup, and unhelpful service.",negative,comfort,1,16
RV00976,2025-11-09,P002,Support Follow-up,3,The SonicWave Lite is acceptable. The sound quality is average and delivery took the expected time.,neutral,sound quality,1,11
RV00977,2024-11-16,P004,Retail Survey,4,Very happy with the AeroRun Flex. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,13
RV00978,2025-02-13,P004,MarketPulse Store,1,"Bad experience. The AeroRun Flex has weak comfort, confusing setup, and unhelpful service.",negative,comfort,1,10
RV00979,2025-07-13,P002,Support Follow-up,4,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,9
RV00980,2024-11-30,P004,Marketplace,2,The AeroRun Flex costs too much for this level of price. I requested a return.,negative,price,0,9
RV00981,2024-11-27,P001,Marketplace,4,Very happy with the PulseBottle Pro. The price exceeded my expectations and the price feels fair.,positive,price,0,7
RV00982,2025-03-28,P002,MarketPulse Store,5,"I have used the SonicWave Lite for several weeks. Great battery, simple setup, and helpful service.",positive,battery,1,4
RV00983,2025-12-18,P004,Marketplace,3,The AeroRun Flex is acceptable. The fit is average and delivery took the expected time.,neutral,fit,0,6
RV00984,2024-06-25,P002,Support Follow-up,2,The SonicWave Lite disappointed me. The battery is poor and support took too long to respond.,negative,battery,1,10
RV00985,2025-11-12,P004,Support Follow-up,2,"Bad experience. The AeroRun Flex has weak comfort, confusing setup, and unhelpful service.",negative,comfort,1,0
RV00986,2024-05-11,P003,Marketplace,5,Excellent purchase. The FitTrack Neo has strong fitness tracking and arrived in perfect condition.,positive,fitness tracking,1,14
RV00987,2025-04-04,P003,Retail Survey,3,The FitTrack Neo is acceptable. The fitness tracking is average and delivery took the expected time.,neutral,fitness tracking,1,0
RV00988,2025-10-25,P004,MarketPulse Store,2,The AeroRun Flex disappointed me. The fit is poor and support took too long to respond.,negative,fit,1,6
RV00989,2024-09-23,P004,Marketplace,1,The AeroRun Flex costs too much for this level of price. I requested a return.,negative,price,1,0
RV00990,2025-05-14,P001,Support Follow-up,5,"I have used the PulseBottle Pro for several weeks. Great price, simple setup, and helpful service.",positive,price,1,5
RV00991,2025-12-09,P001,Retail Survey,5,Very happy with the PulseBottle Pro. The lid seal exceeded my expectations and the price feels fair.,positive,lid seal,1,5
RV00992,2025-05-02,P004,Marketplace,5,Very happy with the AeroRun Flex. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,7
RV00993,2025-10-16,P003,Retail Survey,3,The FitTrack Neo is acceptable. The battery is average and delivery took the expected time.,neutral,battery,1,5
RV00994,2025-02-02,P001,MarketPulse Store,5,Very happy with the PulseBottle Pro. The lid seal exceeded my expectations and the price feels fair.,positive,lid seal,1,8
RV00995,2025-06-08,P004,Marketplace,5,"I have used the AeroRun Flex for several weeks. Great fit, simple setup, and helpful service.",positive,fit,1,19
RV00996,2024-04-13,P003,MarketPulse Store,4,Very happy with the FitTrack Neo. The display exceeded my expectations and the price feels fair.,positive,display,1,6
RV00997,2025-07-09,P003,Marketplace,5,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,0
RV00998,2024-02-27,P004,Retail Survey,3,The AeroRun Flex is fine for regular use. The sole quality matches the listed specifications.,neutral,sole quality,1,1
RV00999,2024-12-14,P002,Retail Survey,3,"I received the SonicWave Lite. It works as described, although the comfort is neither great nor poor.",neutral,comfort,1,4
RV01000,2024-01-09,P003,Support Follow-up,3,The FitTrack Neo is acceptable. The price is average and delivery took the expected time.,neutral,price,1,1
RV01001,2024-08-05,P003,MarketPulse Store,4,"I have used the FitTrack Neo for several weeks. Great battery, simple setup, and helpful service.",positive,battery,1,4
RV01002,2025-02-16,P002,Support Follow-up,4,"I have used the SonicWave Lite for several weeks. Great price, simple setup, and helpful service.",positive,price,1,8
RV01003,2024-06-17,P001,Retail Survey,5,Very happy with the PulseBottle Pro. The build quality exceeded my expectations and the price feels fair.,positive,build quality,1,0
RV01004,2024-07-31,P004,Support Follow-up,2,The AeroRun Flex costs too much for this level of comfort. I requested a return.,negative,comfort,0,17
RV01005,2025-12-20,P001,Marketplace,4,Excellent purchase. The PulseBottle Pro has strong lid seal and arrived in perfect condition.,positive,lid seal,1,5
RV01006,2024-08-20,P002,MarketPulse Store,4,The SonicWave Lite feels reliable and the battery is excellent. Delivery was quick and I would recommend it.,positive,battery,0,0
RV01007,2025-05-02,P001,Marketplace,4,The PulseBottle Pro feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,4
RV01008,2025-07-18,P002,Support Follow-up,2,The SonicWave Lite costs too much for this level of comfort. I requested a return.,negative,comfort,1,0
RV01009,2025-05-04,P002,MarketPulse Store,1,The SonicWave Lite costs too much for this level of sound quality. I requested a return.,negative,sound quality,1,1
RV01010,2025-11-23,P003,Retail Survey,5,"I have used the FitTrack Neo for several weeks. Great display, simple setup, and helpful service.",positive,display,1,3
RV01011,2025-04-24,P001,Marketplace,5,"I have used the PulseBottle Pro for several weeks. Great temperature retention, simple setup, and helpful service.",positive,temperature retention,1,2
RV01012,2025-06-05,P001,Support Follow-up,5,Very happy with the PulseBottle Pro. The build quality exceeded my expectations and the price feels fair.,positive,build quality,1,2
RV01013,2025-02-14,P003,Support Follow-up,2,"Bad experience. The FitTrack Neo has weak display, confusing setup, and unhelpful service.",negative,display,0,0
RV01014,2024-08-11,P001,MarketPulse Store,3,The PulseBottle Pro is acceptable. The price is average and delivery took the expected time.,neutral,price,1,1
RV01015,2025-09-15,P001,Retail Survey,3,"I received the PulseBottle Pro. It works as described, although the lid seal is neither great nor poor.",neutral,lid seal,1,8
RV01016,2025-12-14,P004,MarketPulse Store,5,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,4
RV01017,2025-05-10,P003,Retail Survey,2,The FitTrack Neo costs too much for this level of display. I requested a return.,negative,display,0,8
RV01018,2025-04-20,P001,Support Follow-up,1,Not satisfied with the PulseBottle Pro. The price failed within a few days and delivery was delayed.,negative,price,0,4
RV01019,2025-08-31,P003,MarketPulse Store,3,"I received the FitTrack Neo. It works as described, although the display is neither great nor poor.",neutral,display,1,11
RV01020,2025-12-22,P004,MarketPulse Store,4,The AeroRun Flex feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,10
RV01021,2024-04-09,P001,Support Follow-up,2,"Bad experience. The PulseBottle Pro has weak lid seal, confusing setup, and unhelpful service.",negative,lid seal,1,0
RV01022,2025-06-26,P001,Retail Survey,5,Excellent purchase. The PulseBottle Pro has strong temperature retention and arrived in perfect condition.,positive,temperature retention,1,13
RV01023,2024-05-09,P002,Marketplace,5,Excellent purchase. The SonicWave Lite has strong comfort and arrived in perfect condition.,positive,comfort,1,2
RV01024,2024-09-20,P001,MarketPulse Store,3,"I received the PulseBottle Pro. It works as described, although the build quality is neither great nor poor.",neutral,build quality,1,16
RV01025,2025-06-05,P003,Marketplace,5,The FitTrack Neo feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,21
RV01026,2024-04-01,P001,Retail Survey,4,"I have used the PulseBottle Pro for several weeks. Great price, simple setup, and helpful service.",positive,price,1,0
RV01027,2024-11-08,P003,Marketplace,5,The FitTrack Neo feels reliable and the display is excellent. Delivery was quick and I would recommend it.,positive,display,1,8
RV01028,2024-03-13,P002,Support Follow-up,4,"I have used the SonicWave Lite for several weeks. Great price, simple setup, and helpful service.",positive,price,1,18
RV01029,2025-01-13,P002,MarketPulse Store,4,Very happy with the SonicWave Lite. The price exceeded my expectations and the price feels fair.,positive,price,1,7
RV01030,2025-03-31,P004,Marketplace,5,Excellent purchase. The AeroRun Flex has strong fit and arrived in perfect condition.,positive,fit,0,0
RV01031,2025-07-08,P004,Retail Survey,5,"I have used the AeroRun Flex for several weeks. Great fit, simple setup, and helpful service.",positive,fit,1,0
RV01032,2024-12-02,P001,Support Follow-up,1,Not satisfied with the PulseBottle Pro. The lid seal failed within a few days and delivery was delayed.,negative,lid seal,1,0
RV01033,2025-07-23,P004,Support Follow-up,4,Very happy with the AeroRun Flex. The price exceeded my expectations and the price feels fair.,positive,price,1,15
RV01034,2024-02-12,P003,MarketPulse Store,5,The FitTrack Neo feels reliable and the fitness tracking is excellent. Delivery was quick and I would recommend it.,positive,fitness tracking,1,20
RV01035,2024-09-19,P003,Retail Survey,1,The FitTrack Neo costs too much for this level of fitness tracking. I requested a return.,negative,fitness tracking,1,6
RV01036,2025-02-05,P004,Support Follow-up,5,"I have used the AeroRun Flex for several weeks. Great fit, simple setup, and helpful service.",positive,fit,1,9
RV01037,2025-12-13,P003,MarketPulse Store,3,"I received the FitTrack Neo. It works as described, although the display is neither great nor poor.",neutral,display,1,0
RV01038,2024-09-21,P003,MarketPulse Store,2,The FitTrack Neo costs too much for this level of price. I requested a return.,negative,price,1,5
RV01039,2025-02-07,P004,Marketplace,3,The AeroRun Flex is fine for regular use. The fit matches the listed specifications.,neutral,fit,1,12
RV01040,2024-10-26,P002,Retail Survey,5,Very happy with the SonicWave Lite. The battery exceeded my expectations and the price feels fair.,positive,battery,1,19
RV01041,2024-06-19,P002,Support Follow-up,4,Very happy with the SonicWave Lite. The sound quality exceeded my expectations and the price feels fair.,positive,sound quality,1,7
RV01042,2024-08-30,P002,Support Follow-up,3,The SonicWave Lite is acceptable. The battery is average and delivery took the expected time.,neutral,battery,1,8
RV01043,2024-09-11,P001,Support Follow-up,4,The PulseBottle Pro feels reliable and the lid seal is excellent. Delivery was quick and I would recommend it.,positive,lid seal,1,4
RV01044,2025-04-10,P002,Support Follow-up,3,The SonicWave Lite is acceptable. The sound quality is average and delivery took the expected time.,neutral,sound quality,1,0
RV01045,2024-01-16,P001,Marketplace,1,The PulseBottle Pro disappointed me. The lid seal is poor and support took too long to respond.,negative,lid seal,1,4
RV01046,2025-01-23,P002,MarketPulse Store,4,Very happy with the SonicWave Lite. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,3
RV01047,2024-08-24,P002,Support Follow-up,1,The SonicWave Lite costs too much for this level of battery. I requested a return.,negative,battery,1,0
RV01048,2024-07-05,P004,Support Follow-up,5,Very happy with the AeroRun Flex. The price exceeded my expectations and the price feels fair.,positive,price,1,2
RV01049,2025-09-15,P003,Retail Survey,5,"I have used the FitTrack Neo for several weeks. Great display, simple setup, and helpful service.",positive,display,1,5
RV01050,2025-08-23,P001,Support Follow-up,1,The PulseBottle Pro disappointed me. The lid seal is poor and support took too long to respond.,negative,lid seal,1,1
RV01051,2024-05-20,P001,Marketplace,1,The PulseBottle Pro costs too much for this level of build quality. I requested a return.,negative,build quality,1,2
RV01052,2024-08-14,P001,Retail Survey,2,The PulseBottle Pro costs too much for this level of temperature retention. I requested a return.,negative,temperature retention,1,7
RV01053,2024-04-10,P002,Marketplace,4,Very happy with the SonicWave Lite. The battery exceeded my expectations and the price feels fair.,positive,battery,1,0
RV01054,2024-12-31,P003,Marketplace,2,"Bad experience. The FitTrack Neo has weak price, confusing setup, and unhelpful service.",negative,price,1,6
RV01055,2025-10-14,P004,Retail Survey,4,Very happy with the AeroRun Flex. The comfort exceeded my expectations and the price feels fair.,positive,comfort,1,19
RV01056,2024-09-06,P004,Retail Survey,3,An ordinary experience with the AeroRun Flex. The fit is okay for the price.,neutral,fit,1,4
RV01057,2025-03-02,P002,Retail Survey,4,"I have used the SonicWave Lite for several weeks. Great battery, simple setup, and helpful service.",positive,battery,0,10
RV01058,2025-01-02,P003,Retail Survey,4,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,1,2
RV01059,2025-07-04,P004,Support Follow-up,1,Not satisfied with the AeroRun Flex. The fit failed within a few days and delivery was delayed.,negative,fit,1,6
RV01060,2024-07-07,P003,Retail Survey,5,Excellent purchase. The FitTrack Neo has strong fitness tracking and arrived in perfect condition.,positive,fitness tracking,1,5
RV01061,2024-11-26,P004,MarketPulse Store,5,"I have used the AeroRun Flex for several weeks. Great price, simple setup, and helpful service.",positive,price,1,2
RV01062,2024-03-17,P002,Marketplace,1,The SonicWave Lite costs too much for this level of battery. I requested a return.,negative,battery,1,10
RV01063,2024-07-18,P002,Retail Survey,4,Excellent purchase. The SonicWave Lite has strong sound quality and arrived in perfect condition.,positive,sound quality,0,6
RV01064,2024-03-10,P002,Retail Survey,5,"I have used the SonicWave Lite for several weeks. Great price, simple setup, and helpful service.",positive,price,1,0
RV01065,2025-08-29,P001,Marketplace,4,Excellent purchase. The PulseBottle Pro has strong build quality and arrived in perfect condition.,positive,build quality,1,9
RV01066,2024-06-13,P002,Retail Survey,4,Excellent purchase. The SonicWave Lite has strong comfort and arrived in perfect condition.,positive,comfort,0,12
RV01067,2025-07-10,P001,Retail Survey,5,"I have used the PulseBottle Pro for several weeks. Great lid seal, simple setup, and helpful service.",positive,lid seal,1,7
RV01068,2024-08-17,P003,Marketplace,4,"I have used the FitTrack Neo for several weeks. Great display, simple setup, and helpful service.",positive,display,1,0
RV01069,2024-04-25,P003,Marketplace,5,"I have used the FitTrack Neo for several weeks. Great display, simple setup, and helpful service.",positive,display,1,9
RV01070,2025-09-04,P004,Marketplace,3,The AeroRun Flex is fine for regular use. The comfort matches the listed specifications.,neutral,comfort,1,12
RV01071,2024-04-24,P002,MarketPulse Store,5,"I have used the SonicWave Lite for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,7
RV01072,2024-02-09,P002,Support Follow-up,5,The SonicWave Lite feels reliable and the sound quality is excellent. Delivery was quick and I would recommend it.,positive,sound quality,1,5
RV01073,2024-03-17,P003,Retail Survey,4,The FitTrack Neo feels reliable and the display is excellent. Delivery was quick and I would recommend it.,positive,display,0,1
RV01074,2025-11-06,P002,Support Follow-up,4,The SonicWave Lite feels reliable and the sound quality is excellent. Delivery was quick and I would recommend it.,positive,sound quality,1,12
RV01075,2024-04-21,P004,Support Follow-up,3,The AeroRun Flex is fine for regular use. The price matches the listed specifications.,neutral,price,1,15
RV01076,2024-02-26,P003,Retail Survey,2,"Bad experience. The FitTrack Neo has weak battery, confusing setup, and unhelpful service.",negative,battery,1,0
RV01077,2025-05-25,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong fit and arrived in perfect condition.,positive,fit,1,13
RV01078,2024-05-03,P002,Support Follow-up,3,The SonicWave Lite is acceptable. The sound quality is average and delivery took the expected time.,neutral,sound quality,1,6
RV01079,2024-06-21,P002,Retail Survey,2,Not satisfied with the SonicWave Lite. The battery failed within a few days and delivery was delayed.,negative,battery,0,6
RV01080,2024-03-03,P002,Support Follow-up,5,"I have used the SonicWave Lite for several weeks. Great price, simple setup, and helpful service.",positive,price,1,2
RV01081,2024-05-01,P004,Marketplace,5,"I have used the AeroRun Flex for several weeks. Great sole quality, simple setup, and helpful service.",positive,sole quality,1,8
RV01082,2025-07-08,P004,MarketPulse Store,5,Very happy with the AeroRun Flex. The fit exceeded my expectations and the price feels fair.,positive,fit,0,7
RV01083,2025-04-11,P001,Support Follow-up,5,"I have used the PulseBottle Pro for several weeks. Great build quality, simple setup, and helpful service.",positive,build quality,1,0
RV01084,2024-09-30,P004,Retail Survey,4,Excellent purchase. The AeroRun Flex has strong fit and arrived in perfect condition.,positive,fit,1,9
RV01085,2024-02-28,P003,Support Follow-up,4,"I have used the FitTrack Neo for several weeks. Great fitness tracking, simple setup, and helpful service.",positive,fitness tracking,1,9
RV01086,2025-07-19,P002,MarketPulse Store,3,An ordinary experience with the SonicWave Lite. The sound quality is okay for the price.,neutral,sound quality,1,15
RV01087,2024-10-23,P002,Support Follow-up,3,The SonicWave Lite is fine for regular use. The price matches the listed specifications.,neutral,price,1,0
RV01088,2025-03-16,P002,Marketplace,3,"I received the SonicWave Lite. It works as described, although the battery is neither great nor poor.",neutral,battery,1,13
RV01089,2024-02-10,P002,Retail Survey,5,The SonicWave Lite feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,0
RV01090,2025-05-21,P004,Marketplace,4,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,0
RV01091,2024-04-24,P002,MarketPulse Store,3,The SonicWave Lite is acceptable. The comfort is average and delivery took the expected time.,neutral,comfort,1,11
